# Generated by GMAP version 2018-07-04 using call:  gmap.avx2 -D . -d A2 -t 150 -n 2 -f 4 QTLtargetseqsFixed.fasta							
LG	Marker	Position	Chr	 Start 	 End 	% ID	
AZ25	AZ25/IA11_12_c4_61975_60.386	60.386	Chr03	" 8,537,081 "	" 8,537,381 "	99	ID=AZ25/IA11_12_c4_61975_60.386.path1;Name=AZ25/IA11_12_c4_61975_60.386;Target=AZ25/IA11_12_c4_61975_60.386 1 301 -;Gap=M301;coverage=100.0;identity=99.3;matches=298;mismatches=2;indels=0;unknowns=1
AZ25	AZ25/IA11_12_c4_12325_64.239	64.239	Chr03	" 9,942,269 "	" 9,942,552 "	99	ID=AZ25/IA11_12_c4_12325_64.239.path1;Name=AZ25/IA11_12_c4_12325_64.239;Target=AZ25/IA11_12_c4_12325_64.239 4 286 -;Gap=M224 D1 M59;coverage=99.0;identity=99.6;matches=280;mismatches=0;indels=1;unknowns=3
AZ25	AZ25/IA11_12_c4_39999_70.031	70.031	Chr03	" 18,379,520 "	" 18,379,803 "	99	ID=AZ25/IA11_12_c4_39999_70.031.path1;Name=AZ25/IA11_12_c4_39999_70.031;Target=AZ25/IA11_12_c4_39999_70.031 1 284 +;Gap=M284;coverage=100.0;identity=99.6;matches=281;mismatches=1;indels=0;unknowns=2
AZ25	AZ25/IA11_12_c2_39361_71.314	71.314	Chr03	" 9,581,384 "	" 9,581,684 "	100	ID=AZ25/IA11_12_c2_39361_71.314.path1;Name=AZ25/IA11_12_c2_39361_71.314;Target=AZ25/IA11_12_c2_39361_71.314 1 301 -;Gap=M301;coverage=100.0;identity=100.0;matches=300;mismatches=0;indels=0;unknowns=1
AZ25	AZ25/IA11_12_c4_71167_79.774	79.774	Chr02	" 6,818,816 "	" 6,819,115 "	99	ID=AZ25/IA11_12_c4_71167_79.774.path1;Name=AZ25/IA11_12_c4_71167_79.774;Target=AZ25/IA11_12_c4_71167_79.774 1 301 -;Gap=M138 I1 M162;coverage=100.0;identity=99.7;matches=299;mismatches=0;indels=1;unknowns=1
AZ25	AZ25/IA11_12_c4_54340_82.715	82.715	Chr02	" 10,712,388 "	" 10,712,687 "	99	ID=AZ25/IA11_12_c4_54340_82.715.path1;Name=AZ25/IA11_12_c4_54340_82.715;Target=AZ25/IA11_12_c4_54340_82.715 1 301 -;Gap=M58 I1 M242;coverage=100.0;identity=99.3;matches=298;mismatches=1;indels=1;unknowns=1
AZ25	AZ25/IA11_12_c4_27824_83.382	83.382	Chr02	" 9,734,025 "	" 9,734,300 "	100	ID=AZ25/IA11_12_c4_27824_83.382.path1;Name=AZ25/IA11_12_c4_27824_83.382;Target=AZ25/IA11_12_c4_27824_83.382 16 291 -;Gap=M276;coverage=94.8;identity=100.0;matches=275;mismatches=0;indels=0;unknowns=1
							
AZ26	AZ26/IA9_c4_43125_0	0	Chr13	" 117,247,428 "	" 117,247,726 "	96	ID=AZ26/IA9_c4_43125_0.path1;Name=AZ26/IA9_c4_43125_0;Target=AZ26/IA9_c4_43125_0 2 301 +;Gap=M19 I1 M280;coverage=99.7;identity=96.7;matches=289;mismatches=9;indels=1;unknowns=1
AZ26	AZ26/IA9_c4_63317_15.93	15.93	Chr13	" 109,568,909 "	" 109,569,140 "	87	ID=AZ26/IA9_c4_63317_15.93.path1;Name=AZ26/IA9_c4_63317_15.93;Target=AZ26/IA9_c4_63317_15.93 69 301 -;Gap=M167 I1 M65;coverage=77.4;identity=87.5;matches=203;mismatches=28;indels=1;unknowns=1
AZ26	AZ26/IA9_c2_79759_21.134	21.134	Chr09	" 14,702,821 "	" 14,703,099 "	85	ID=AZ26/IA9_c2_79759_21.134.path1;Name=AZ26/IA9_c2_79759_21.134;Target=AZ26/IA9_c2_79759_21.134 3 298 -;Gap=M131 I17 M148;coverage=98.3;identity=85.4;matches=252;mismatches=26;indels=17;unknowns=1
AZ26	AZ26/IA9_c2_79759_21.134	21.134	Chr08	" 16,025,862 "	" 16,026,142 "	84	ID=AZ26/IA9_c2_79759_21.134.path2;Name=AZ26/IA9_c2_79759_21.134;Target=AZ26/IA9_c2_79759_21.134 3 298 -;Gap=M136 I16 M29 D1 M115;coverage=98.3;identity=84.8;matches=251;mismatches=28;indels=17;unknowns=1
AZ26	AZ26/IA9_c3_01023_22.324	22.324	Chr13	" 35,289,770 "	" 35,289,919 "	90	ID=AZ26/IA9_c3_01023_22.324.path1;Name=AZ26/IA9_c3_01023_22.324;Target=AZ26/IA9_c3_01023_22.324 1 150 -;Gap=M150;coverage=49.8;identity=90.0;matches=135;mismatches=15;indels=0;unknowns=0
AZ26	AZ26/IA9_c4_00395_26.151	26.151	Chr10	" 24,498,799 "	" 24,524,764 "	100	ID=AZ26/IA9_c4_00395_26.151.path1;Name=AZ26/IA9_c4_00395_26.151;Target=AZ26/IA9_c4_00395_26.151 1 252 +;Gap=M167 I1 M68 N4399 M3 N14036 M4 N7280 M9;coverage=83.7;identity=89.2;matches=223;mismatches=26;indels=1;unknowns=2
AZ26	AZ26/IA9_c4_00395_26.151	26.151	Chr04	" 67,624,388 "	" 67,632,914 "	100	ID=AZ26/IA9_c4_00395_26.151.path2;Name=AZ26/IA9_c4_00395_26.151;Target=AZ26/IA9_c4_00395_26.151 1 220 -;Gap=M6 N8308 M41 I1 M172;coverage=73.1;identity=90.4;matches=197;mismatches=20;indels=1;unknowns=2
AZ26	AZ26/IA9_c4_11191_29.963	29.963	Chr13	" 14,420,477 "	" 14,420,771 "	92	ID=AZ26/IA9_c4_11191_29.963.path1;Name=AZ26/IA9_c4_11191_29.963;Target=AZ26/IA9_c4_11191_29.963 5 301 -;Gap=M177 I1 M77 I1 M41;coverage=98.7;identity=92.9;matches=274;mismatches=19;indels=2;unknowns=2
AZ26	AZ26/IA9_c4_39365_32.781	32.781	Chr13	" 91,671,752 "	" 91,718,425 "	85	ID=AZ26/IA9_c4_39365_32.781.path1;Name=AZ26/IA9_c4_39365_32.781;Target=AZ26/IA9_c4_39365_32.781 86 254 -;Gap=M111 N12592 M4 N5562 M4 N6900 M6 N1509 M4 N986 M16 N3100 M8 N8889 M4 N6967 M12;coverage=56.1;identity=88.6;matches=148;mismatches=19;indels=0;unknowns=2
AZ26	AZ26/IA9_c4_39365_32.781	32.781	Chr04	" 24,015,388 "	" 24,094,776 "	83	ID=AZ26/IA9_c4_39365_32.781.path2;Name=AZ26/IA9_c4_39365_32.781;Target=AZ26/IA9_c4_39365_32.781 113 284 +;Gap=M6 N13446 M9 N4593 M8 N6202 M10 N12909 M9 N8087 M11 N16313 M4 N6453 M4 N11214 M111;coverage=57.1;identity=87.6;matches=149;mismatches=21;indels=0;unknowns=2
							
AZ27	AZ27/IA33_GS2D_35199p530q21_0	0	Chr03	" 120,649,409 "	" 120,651,663 "	100	ID=AZ27/IA33_GS2D_35199p530q21_0.path1;Name=AZ27/IA33_GS2D_35199p530q21_0;Target=AZ27/IA33_GS2D_35199p530q21_0 1 601 -;Gap=M154 N1654 M447;coverage=100.0;identity=100.0;matches=581;mismatches=0;indels=0;unknowns=20
AZ27	AZ27/IA33_c3_96157_4.946	4.946	Chr03	" 14,491,437 "	" 14,491,747 "	93	ID=AZ27/IA33_c3_96157_4.946.path1;Name=AZ27/IA33_c3_96157_4.946;Target=AZ27/IA33_c3_96157_4.946 2 301 -;Gap=M109 D1 M150 D10 M41;coverage=99.7;identity=93.5;matches=290;mismatches=9;indels=11;unknowns=1
AZ27	AZ27/IA33_c2_52817_6.326	6.326	Chr03	" 20,183,179 "	" 20,183,445 "	90	ID=AZ27/IA33_c2_52817_6.326.path1;Name=AZ27/IA33_c2_52817_6.326;Target=AZ27/IA33_c2_52817_6.326 1 267 -;Gap=M135 D1 M39 I1 M92;coverage=97.1;identity=90.6;matches=242;mismatches=23;indels=2;unknowns=1
AZ27	AZ27/IA33_c4_28721_12.108	12.108	Chr03	" 17,970,945 "	" 17,971,218 "	91	ID=AZ27/IA33_c4_28721_12.108.path1;Name=AZ27/IA33_c4_28721_12.108;Target=AZ27/IA33_c4_28721_12.108 1 274 +;Gap=M101 D1 M135 D1 M6 I2 M30;coverage=100.0;identity=91.3;matches=251;mismatches=20;indels=4;unknowns=1
AZ27	AZ27/IA33_c4_58196_13.273	13.273	Chr02	" 26,644,086 "	" 26,703,394 "	86	ID=AZ27/IA33_c4_58196_13.273.path1;Name=AZ27/IA33_c4_58196_13.273;Target=AZ27/IA33_c4_58196_13.273 55 301 -;Gap=M43 D1 M15 I1 M15 I1 M72 D1 M45 I4 M40 N31267 M4 N21643 M3 N6156 M4;coverage=82.1;identity=87.5;matches=217;mismatches=23;indels=8;unknowns=1
AZ27	AZ27/IA33_c4_58196_13.273	13.273	Chr02	" 56,941,804 "	" 56,942,072 "	83	ID=AZ27/IA33_c4_58196_13.273.path2;Name=AZ27/IA33_c4_58196_13.273;Target=AZ27/IA33_c4_58196_13.273 29 301 -;Gap=M59 I3 M12 I1 M73 D2 M39 I4 M47 D1 M19 D1 M16;coverage=90.7;identity=83.7;matches=231;mismatches=33;indels=12;unknowns=1
AZ27	AZ27/IA33_c4_13201_13.531	13.531	Chr03	" 53,012,541 "	" 53,012,833 "	95	ID=AZ27/IA33_c4_13201_13.531.path1;Name=AZ27/IA33_c4_13201_13.531;Target=AZ27/IA33_c4_13201_13.531 1 292 -;Gap=M286 D1 M6;coverage=97.0;identity=95.5;matches=279;mismatches=12;indels=1;unknowns=1
AZ27	AZ27/IA33_c4_39031_14.169	14.169	Chr06	" 76,890,285 "	" 76,890,565 "	89	ID=AZ27/IA33_c4_39031_14.169.path1;Name=AZ27/IA33_c4_39031_14.169;Target=AZ27/IA33_c4_39031_14.169 1 286 -;Gap=M83 I3 M33 I1 M9 I1 M156;coverage=97.6;identity=89.8;matches=256;mismatches=24;indels=5;unknowns=1
AZ27	AZ27/IA33_c4_39031_14.169	14.169	Chr03	" 92,551,839 "	" 92,552,119 "	89	ID=AZ27/IA33_c4_39031_14.169.path2;Name=AZ27/IA33_c4_39031_14.169;Target=AZ27/IA33_c4_39031_14.169 1 285 -;Gap=M83 I3 M32 I1 M166;coverage=97.3;identity=89.4;matches=254;mismatches=26;indels=4;unknowns=1
AZ27	AZ27/IA33_c4_00223_15.251	15.251	Chr03	" 103,466,077 "	" 103,466,372 "	93	ID=AZ27/IA33_c4_00223_15.251.path1;Name=AZ27/IA33_c4_00223_15.251;Target=AZ27/IA33_c4_00223_15.251 7 301 -;Gap=M192 D1 M103;coverage=98.0;identity=93.6;matches=276;mismatches=18;indels=1;unknowns=1
AZ27	AZ27/IA33_c4_43075_17.327	17.327	Chr03	" 122,670,520 "	" 122,670,809 "	93	ID=AZ27/IA33_c4_43075_17.327.path1;Name=AZ27/IA33_c4_43075_17.327;Target=AZ27/IA33_c4_43075_17.327 11 301 +;Gap=M38 I2 M23 D1 M61 I1 M144 D1 M22;coverage=96.7;identity=93.2;matches=272;mismatches=15;indels=5;unknowns=1
AZ27	AZ27/IA33_c4_43075_17.327	17.327	Chr03	" 73,355,668 "	" 73,355,965 "	90	ID=AZ27/IA33_c4_43075_17.327.path2;Name=AZ27/IA33_c4_43075_17.327;Target=AZ27/IA33_c4_43075_17.327 2 299 -;Gap=M150 D3 M12 I1 M95 I1 M30 I1 M8;coverage=99.0;identity=90.3;matches=271;mismatches=23;indels=6;unknowns=1
							
AZ28	AZ28/IA36_c4_54008_0	0	Chr11	" 33,505,247 "	" 33,505,509 "	89	ID=AZ28/IA36_c4_54008_0.path1;Name=AZ28/IA36_c4_54008_0;Target=AZ28/IA36_c4_54008_0 36 291 -;Gap=M12 I2 M71 D9 M171;coverage=85.0;identity=89.7;matches=235;mismatches=16;indels=11;unknowns=3
AZ28	AZ28/IA36_c4_54008_0	0	Chr10	" 24,498,787 "	" 24,499,053 "	89	ID=AZ28/IA36_c4_54008_0.path2;Name=AZ28/IA36_c4_54008_0;Target=AZ28/IA36_c4_54008_0 19 277 +;Gap=M13 I1 M168 D9 M77;coverage=86.0;identity=89.4;matches=237;mismatches=18;indels=10;unknowns=3
AZ28	AZ28/IA36_GS1D_40185p764q19_4.629	4.629	Chr02	" 19,851,565 "	" 19,852,165 "	100	ID=AZ28/IA36_GS1D_40185p764q19_4.629.path1;Name=AZ28/IA36_GS1D_40185p764q19_4.629;Target=AZ28/IA36_GS1D_40185p764q19_4.629 1 601 +;Gap=M601;coverage=100.0;identity=100.0;matches=588;mismatches=0;indels=0;unknowns=13
AZ28	AZ28/IA36_c4_42671_13.812	13.812	Chr02	" 6,900,313 "	" 6,900,580 "	93	ID=AZ28/IA36_c4_42671_13.812.path1;Name=AZ28/IA36_c4_42671_13.812;Target=AZ28/IA36_c4_42671_13.812 45 301 +;Gap=M48 I1 M41 D1 M59 D11 M108;coverage=85.4;identity=93.3;matches=249;mismatches=5;indels=13;unknowns=2
AZ28	AZ28/IA36_c4_42065_16.42	16.42	Chr07	" 57,748,698 "	" 57,748,811 "	84	ID=AZ28/IA36_c4_42065_16.42.path1;Name=AZ28/IA36_c4_42065_16.42;Target=AZ28/IA36_c4_42065_16.42 77 190 +;Gap=M114;coverage=37.9;identity=84.1;matches=95;mismatches=18;indels=0;unknowns=1
AZ28	AZ28/IA36_c4_42065_16.42	16.42	Chr01	" 45,596,348 "	" 45,613,644 "	100	ID=AZ28/IA36_c4_42065_16.42.path2;Name=AZ28/IA36_c4_42065_16.42;Target=AZ28/IA36_c4_42065_16.42 72 111 +;Gap=M6 N1069 M1 N7692 M4 N505 M5 N7991 M24;coverage=13.3;identity=100.0;matches=40;mismatches=0;indels=0;unknowns=0
AZ28	AZ28/IA36_c4_52610_30.63	30.63	Chr01	" 107,636,691 "	" 107,636,834 "	89	ID=AZ28/IA36_c4_52610_30.63.path1;Name=AZ28/IA36_c4_52610_30.63;Target=AZ28/IA36_c4_52610_30.63 1 150 -;Gap=M104 I1 M1 I1 M9 I3 M3 I1 M27;coverage=49.8;identity=89.3;matches=134;mismatches=10;indels=6;unknowns=0
AZ28	AZ28/IA36_c4_00832_36.471	36.471	Chr01	" 108,634,035 "	" 108,634,285 "	90	ID=AZ28/IA36_c4_00832_36.471.path1;Name=AZ28/IA36_c4_00832_36.471;Target=AZ28/IA36_c4_00832_36.471 1 251 +;Gap=M14 I1 M120 D1 M116;coverage=83.4;identity=90.0;matches=225;mismatches=23;indels=2;unknowns=2
AZ28	AZ28/IA36_GS2A_31261p665q3_48.212	48.212	Chr01	" 110,506,820 "	" 110,508,048 "	98	ID=AZ28/IA36_GS2A_31261p665q3_48.212.path1;Name=AZ28/IA36_GS2A_31261p665q3_48.212;Target=AZ28/IA36_GS2A_31261p665q3_48.212 1 601 -;Gap=M465 N628 M136;coverage=100.0;identity=99.5;matches=577;mismatches=3;indels=0;unknowns=21
							
AZ29	AZ29/IA13_GS2D_29961p594q4_17.416	17.416	Chr13	" 122,467,623 "	" 122,468,914 "	100	ID=AZ29/IA13_GS2D_29961p594q4_17.416.path1;Name=AZ29/IA13_GS2D_29961p594q4_17.416;Target=AZ29/IA13_GS2D_29961p594q4_17.416 1 598 +;Gap=M329 N695 M241 I1 M27;coverage=99.5;identity=99.8;matches=584;mismatches=0;indels=1;unknowns=13
							
AZ30	AZ30/IA24_c4_78149_0	0	Chr02	" 95,693,956 "	" 95,694,252 "	98	ID=AZ30/IA24_c4_78149_0.path1;Name=AZ30/IA24_c4_78149_0;Target=AZ30/IA24_c4_78149_0 1 299 +;Gap=M29 I1 M255 I1 M13;coverage=100.0;identity=98.3;matches=292;mismatches=3;indels=2;unknowns=2
AZ30	AZ30/IA24_c3_05004_18.404	18.404	Chr05	" 42,622,636 "	" 42,622,929 "	96	ID=AZ30/IA24_c3_05004_18.404.path1;Name=AZ30/IA24_c3_05004_18.404;Target=AZ30/IA24_c3_05004_18.404 1 301 +;Gap=M94 I1 M5 I1 M3 I1 M10 I2 M78 I1 M8 I1 M96;coverage=100.0;identity=96.6;matches=288;mismatches=3;indels=7;unknowns=3
AZ30	AZ30/IA25_c2_38857_18.553	18.553	Chr01	" 74,606,917 "	" 74,607,217 "	97	ID=AZ30/IA25_c2_38857_18.553.path1;Name=AZ30/IA25_c2_38857_18.553;Target=AZ30/IA25_c2_38857_18.553 1 301 -;Gap=M301;coverage=100.0;identity=98.0;matches=293;mismatches=6;indels=0;unknowns=2
AZ30	AZ30/IA26_ck_44567_22.242	22.242	Chr02	" 79,592,120 "	" 79,592,421 "	97	ID=AZ30/IA26_ck_44567_22.242.path1;Name=AZ30/IA26_ck_44567_22.242;Target=AZ30/IA26_ck_44567_22.242 1 301 +;Gap=M163 D1 M138;coverage=100.0;identity=97.7;matches=293;mismatches=6;indels=1;unknowns=2
AZ30	AZ30/IA28_c4_08921_25.494	25.494	Chr01	" 72,725,855 "	" 72,726,137 "	97	ID=AZ30/IA28_c4_08921_25.494.path1;Name=AZ30/IA28_c4_08921_25.494;Target=AZ30/IA28_c4_08921_25.494 1 283 -;Gap=M283;coverage=100.0;identity=97.9;matches=275;mismatches=6;indels=0;unknowns=2
AZ30	AZ30/IA29_c4_09740_25.563	25.563	Chr02	" 29,797,606 "	" 29,797,902 "	86	ID=AZ30/IA29_c4_09740_25.563.path1;Name=AZ30/IA29_c4_09740_25.563;Target=AZ30/IA29_c4_09740_25.563 3 301 -;Gap=M49 I1 M53 I1 M195;coverage=99.3;identity=86.1;matches=255;mismatches=39;indels=2;unknowns=3
AZ30	AZ30/IA29_c4_09740_25.563	25.563	Chr10	" 111,337,161 "	" 111,337,456 "	86	ID=AZ30/IA29_c4_09740_25.563.path2;Name=AZ30/IA29_c4_09740_25.563;Target=AZ30/IA29_c4_09740_25.563 3 300 -;Gap=M48 I1 M51 I1 M197;coverage=99.0;identity=86.1;matches=254;mismatches=39;indels=2;unknowns=3
AZ30	AZ30/IA30_c4_77850_25.852	25.852	Chr05	" 42,652,959 "	" 42,653,258 "	99	ID=AZ30/IA30_c4_77850_25.852.path1;Name=AZ30/IA30_c4_77850_25.852;Target=AZ30/IA30_c4_77850_25.852 1 301 +;Gap=M167 I1 M133;coverage=100.0;identity=99.7;matches=299;mismatches=0;indels=1;unknowns=1
AZ30	AZ30/IA31_c4_66700_26.316	26.316	Chr02	" 68,220,418 "	" 68,220,707 "	96	ID=AZ30/IA31_c4_66700_26.316.path1;Name=AZ30/IA31_c4_66700_26.316;Target=AZ30/IA31_c4_66700_26.316 2 291 -;Gap=M4 I1 M21 I1 M33 I1 M146 D3 M83;coverage=99.7;identity=96.6;matches=282;mismatches=4;indels=6;unknowns=1
AZ30	AZ30/IA32_c4_73990_27.621	27.621	Chr02	" 86,456,635 "	" 86,456,908 "	99	ID=AZ30/IA32_c4_73990_27.621.path1;Name=AZ30/IA32_c4_73990_27.621;Target=AZ30/IA32_c4_73990_27.621 1 275 +;Gap=M222 I1 M52;coverage=91.4;identity=99.3;matches=272;mismatches=1;indels=1;unknowns=1
AZ30	AZ30/IA33_c4_26482_30.14	30.14	Chr02	" 87,941,531 "	" 87,941,827 "	97	ID=AZ30/IA33_c4_26482_30.14.path1;Name=AZ30/IA33_c4_26482_30.14;Target=AZ30/IA33_c4_26482_30.14 1 301 +;Gap=M52 I1 M7 I1 M90 I1 M121 I1 M27;coverage=100.0;identity=97.3;matches=292;mismatches=4;indels=4;unknowns=1
AZ30	AZ30/IA34_c4_10335_35.218	35.218	Chr07	" 20,846,907 "	" 20,847,208 "	95	ID=AZ30/IA34_c4_10335_35.218.path1;Name=AZ30/IA34_c4_10335_35.218;Target=AZ30/IA34_c4_10335_35.218 1 301 +;Gap=M125 D5 M6 I1 M10 I1 M37 I1 M40 I1 M79;coverage=100.0;identity=95.7;matches=292;mismatches=4;indels=9;unknowns=1
AZ30	AZ30/IA35_c4_01365_42.218	42.218	Chr01	" 12,030,839 "	" 12,031,138 "	98	ID=AZ30/IA35_c4_01365_42.218.path1;Name=AZ30/IA35_c4_01365_42.218;Target=AZ30/IA35_c4_01365_42.218 1 301 +;Gap=M136 I1 M164;coverage=100.0;identity=98.3;matches=295;mismatches=4;indels=1;unknowns=1
AZ30	AZ30/IA36_EST1A_32413_01_47.067_Cotton16_32413_01	47.067	Chr01	" 13,043,326 "	" 13,044,147 "	96	ID=AZ30/IA36_EST1A_32413_01_47.067_Cotton16_32413_01.path1;Name=AZ30/IA36_EST1A_32413_01_47.067_Cotton16_32413_01;Target=AZ30/IA36_EST1A_32413_01_47.067_Cotton16_32413_01 9 638 -;Gap=M3 D1 M124 N76 M250 N115 M253;coverage=98.6;identity=97.0;matches=612;mismatches=18;indels=1;unknowns=0
AZ30	AZ30/IA37_c4_127304_53.566	53.566	Chr10	" 38,133,782 "	" 38,134,080 "	97	ID=AZ30/IA37_c4_127304_53.566.path1;Name=AZ30/IA37_c4_127304_53.566;Target=AZ30/IA37_c4_127304_53.566 1 301 -;Gap=M183 I1 M95 I1 M21;coverage=100.0;identity=98.0;matches=293;mismatches=4;indels=2;unknowns=2
AZ30	AZ30/IA37_c4_127304_53.566	53.566	Chr10	" 98,456,096 "	" 98,456,394 "	97	ID=AZ30/IA37_c4_127304_53.566.path2;Name=AZ30/IA37_c4_127304_53.566;Target=AZ30/IA37_c4_127304_53.566 1 301 +;Gap=M21 I1 M95 I1 M183;coverage=100.0;identity=98.0;matches=293;mismatches=4;indels=2;unknowns=2
AZ30	AZ30/IA38_GS1_37852p566q20_70.109	70.109	Chr01	" 3,402,122 "	" 3,402,722 "	99	ID=AZ30/IA38_GS1_37852p566q20_70.109.path1;Name=AZ30/IA38_GS1_37852p566q20_70.109;Target=AZ30/IA38_GS1_37852p566q20_70.109 2 601 +;Gap=M405 D1 M195;coverage=99.8;identity=99.8;matches=585;mismatches=0;indels=1;unknowns=15
							
AZ31	AZ31/IA31_c4_65202_42.033	42.033	Chr06	" 116,480,704 "	" 116,480,876 "	92	ID=AZ31/IA31_c4_65202_42.033.path1;Name=AZ31/IA31_c4_65202_42.033;Target=AZ31/IA31_c4_65202_42.033 1 176 +;Gap=M29 I1 M110 I1 M10 I1 M24;coverage=58.5;identity=92.0;matches=161;mismatches=11;indels=3;unknowns=1
AZ31	AZ31/IA31_c4_65202_42.033	42.033	Chr01	" 19,897,061 "	" 19,897,184 "	85	ID=AZ31/IA31_c4_65202_42.033.path2;Name=AZ31/IA31_c4_65202_42.033;Target=AZ31/IA31_c4_65202_42.033 177 297 +;Gap=M54 D1 M9 D1 M50 D1 M8;coverage=40.2;identity=85.5;matches=106;mismatches=15;indels=3;unknowns=0
AZ31	AZ31/IA31_c4_10294_43.701	43.701	Chr07	" 15,084,458 "	" 15,084,741 "	85	ID=AZ31/IA31_c4_10294_43.701.path1;Name=AZ31/IA31_c4_10294_43.701;Target=AZ31/IA31_c4_10294_43.701 18 301 +;Gap=M227 D1 M23 I1 M33;coverage=94.4;identity=85.2;matches=242;mismatches=40;indels=2;unknowns=1
AZ31	AZ31/IA31_EST1D_09108_01_52.743_Cotton16_09108_01	52.743	Chr06	" 124,929,944 "	" 124,930,756 "	94	ID=AZ31/IA31_EST1D_09108_01_52.743_Cotton16_09108_01.path1;Name=AZ31/IA31_EST1D_09108_01_52.743_Cotton16_09108_01;Target=AZ31/IA31_EST1D_09108_01_52.743_Cotton16_09108_01 1 801 +;Gap=M96 D7 M1 I7 M403 D12 M294;coverage=95.9;identity=94.4;matches=774;mismatches=20;indels=26;unknowns=0
AZ31	AZ31/IA31_EST1D_32193_01_61.054_Cotton16_32193_01	61.054	Chr06	" 127,032,311 "	" 127,034,742 "	94	ID=AZ31/IA31_EST1D_32193_01_61.054_Cotton16_32193_01.path1;Name=AZ31/IA31_EST1D_32193_01_61.054_Cotton16_32193_01;Target=AZ31/IA31_EST1D_32193_01_61.054_Cotton16_32193_01 1 948 +;Gap=M18 I6 M491 N810 M102 N680 M331;coverage=100.0;identity=96.0;matches=910;mismatches=32;indels=6;unknowns=0
AZ31	AZ31/IA31_ck_15073_62.356	62.356	Chr06	" 127,134,575 "	" 127,134,866 "	91	ID=AZ31/IA31_ck_15073_62.356.path1;Name=AZ31/IA31_ck_15073_62.356;Target=AZ31/IA31_ck_15073_62.356 2 301 +;Gap=M50 I1 M14 I1 M55 D1 M85 I1 M8 I5 M22 I1 M57;coverage=99.7;identity=91.3;matches=274;mismatches=16;indels=10;unknowns=1
							
AZ32	AZ32/IA30_GS1D_35377p470q22_0	0	Chr10	" 7,755,291 "	" 7,757,015 "	100	ID=AZ32/IA30_GS1D_35377p470q22_0.path1;Name=AZ32/IA30_GS1D_35377p470q22_0;Target=AZ32/IA30_GS1D_35377p470q22_0 2 559 -;Gap=M45 N105 M40 N781 M364 N281 M109;coverage=95.7;identity=100.0;matches=548;mismatches=0;indels=0;unknowns=10
AZ32	AZ32/IA30_c4_35467_10.048	10.048	Chr10	" 9,569,998 "	" 9,570,274 "	92	ID=AZ32/IA30_c4_35467_10.048.path1;Name=AZ32/IA30_c4_35467_10.048;Target=AZ32/IA30_c4_35467_10.048 1 278 +;Gap=M241 I1 M36;coverage=100.0;identity=92.7;matches=254;mismatches=19;indels=1;unknowns=4
AZ32	AZ32/IA30_c4_103648_19.557	19.557	Chr10	" 14,364,146 "	" 14,364,424 "	93	ID=AZ32/IA30_c4_103648_19.557.path1;Name=AZ32/IA30_c4_103648_19.557;Target=AZ32/IA30_c4_103648_19.557 2 283 +;Gap=M137 I1 M19 I1 M67 I1 M56;coverage=99.6;identity=93.2;matches=260;mismatches=16;indels=3;unknowns=3
AZ32	AZ32/IA30_ck_01124_26.397	26.397	Chr10	" 16,750,175 "	" 16,750,471 "	92	ID=AZ32/IA30_ck_01124_26.397.path1;Name=AZ32/IA30_ck_01124_26.397;Target=AZ32/IA30_ck_01124_26.397 1 301 +;Gap=M20 I1 M71 I1 M14 I2 M192;coverage=100.0;identity=92.3;matches=276;mismatches=19;indels=4;unknowns=2
AZ32	AZ32/IA30_c4_38839_30.804	30.804	Chr10	" 92,207,915 "	" 92,208,170 "	88	ID=AZ32/IA30_c4_38839_30.804.path1;Name=AZ32/IA30_c4_38839_30.804;Target=AZ32/IA30_c4_38839_30.804 15 271 +;Gap=M220 I1 M36;coverage=93.8;identity=88.2;matches=225;mismatches=29;indels=1;unknowns=2
AZ32	AZ32/IA30_c4_06280_32.48	32.48	Chr10	" 88,427,209 "	" 88,427,509 "	98	ID=AZ32/IA30_c4_06280_32.48.path1;Name=AZ32/IA30_c4_06280_32.48;Target=AZ32/IA30_c4_06280_32.48 1 301 -;Gap=M301;coverage=100.0;identity=98.3;matches=295;mismatches=5;indels=0;unknowns=1
AZ32	AZ32/IA30_c4_68073_35.965	35.965	Chr05	" 37,487,605 "	" 37,487,902 "	88	ID=AZ32/IA30_c4_68073_35.965.path1;Name=AZ32/IA30_c4_68073_35.965;Target=AZ32/IA30_c4_68073_35.965 1 300 +;Gap=M208 I2 M90;coverage=99.7;identity=88.3;matches=263;mismatches=33;indels=2;unknowns=2
AZ32	AZ32/IA30_c4_68073_35.965	35.965	Chr01	" 104,305,058 "	" 104,305,351 "	87	ID=AZ32/IA30_c4_68073_35.965.path2;Name=AZ32/IA30_c4_68073_35.965;Target=AZ32/IA30_c4_68073_35.965 1 296 +;Gap=M182 I2 M112;coverage=98.3;identity=87.8;matches=258;mismatches=34;indels=2;unknowns=2
AZ32	AZ32/IA30_ck_07710_38.698	38.698	Chr08	" 104,613,900 "	" 104,614,117 "	84	ID=AZ32/IA30_ck_07710_38.698.path1;Name=AZ32/IA30_ck_07710_38.698;Target=AZ32/IA30_ck_07710_38.698 1 218 -;Gap=M218;coverage=72.4;identity=84.3;matches=183;mismatches=34;indels=0;unknowns=1
