# Generated by GMAP version 2018-07-04 using call:  gmap.avx2 -D . -d TM1 -t 150 -n 2 -f 4 QTLtargetseqsFixed.fasta							
LG	Marker	Position	Chr	Start	End	% ID	
AZ30/IA26	AZ30/IA26_ck_44567_22.242	22.242	A01	"80,571,420"	"80,571,720"	100	ID=AZ30/IA26_ck_44567_22.242.path1;Name=AZ30/IA26_ck_44567_22.242;Target=AZ30/IA26_ck_44567_22.242 1 301 -;Gap=M301;coverage=100.0;identity=100.0;matches=299;mismatches=0;indels=0;unknowns=2
							
AZ30/IA27	AZ30/IA27_c4_48693_25.392	25.392	scaffold_238	"101,677"	"101,969"	97	ID=AZ30/IA27_c4_48693_25.392.path1;Name=AZ30/IA27_c4_48693_25.392;Target=AZ30/IA27_c4_48693_25.392 1 301 -;Gap=M22 I1 M87 I1 M77 I2 M6 I1 M8 I2 M48 I1 M45;coverage=100.0;identity=97.0;matches=291;mismatches=1;indels=8;unknowns=1
AZ30/IA27	AZ30/IA27_c4_48693_25.392	25.392	scaffold_502	"54,235"	"54,527"	97	ID=AZ30/IA27_c4_48693_25.392.path2;Name=AZ30/IA27_c4_48693_25.392;Target=AZ30/IA27_c4_48693_25.392 1 301 +;Gap=M93 I2 M5 I1 M10 I2 M74 I1 M22 I1 M63 I1 M26;coverage=100.0;identity=97.0;matches=291;mismatches=1;indels=8;unknowns=1
							
AZ30/IA28	AZ30/IA28_c4_08921_25.494	25.494	A01	"61,822,969"	"61,823,251"	100	ID=AZ30/IA28_c4_08921_25.494.path1;Name=AZ30/IA28_c4_08921_25.494;Target=AZ30/IA28_c4_08921_25.494 1 283 -;Gap=M283;coverage=100.0;identity=100.0;matches=281;mismatches=0;indels=0;unknowns=2
							
AZ30/IA29	AZ30/IA29_c4_09740_25.563	25.563	A11	"29,775,242"	"29,775,537"	85	ID=AZ30/IA29_c4_09740_25.563.path1;Name=AZ30/IA29_c4_09740_25.563;Target=AZ30/IA29_c4_09740_25.563 3 300 -;Gap=M48 I1 M53 I1 M195;coverage=99.0;identity=85.4;matches=252;mismatches=41;indels=2;unknowns=3
AZ30/IA29	AZ30/IA29_c4_09740_25.563	25.563	A02	"67,814,808"	"67,815,101"	84	ID=AZ30/IA29_c4_09740_25.563.path2;Name=AZ30/IA29_c4_09740_25.563;Target=AZ30/IA29_c4_09740_25.563 5 300 +;Gap=M190 I1 M57 I1 M47;coverage=98.3;identity=85.0;matches=249;mismatches=42;indels=2;unknowns=3
							
AZ30/IA30	AZ30/IA30_c4_77850_25.852	25.852	A01	"65,663,929"	"65,664,228"	99	ID=AZ30/IA30_c4_77850_25.852.path1;Name=AZ30/IA30_c4_77850_25.852;Target=AZ30/IA30_c4_77850_25.852 1 301 +;Gap=M167 I1 M133;coverage=100.0;identity=99.7;matches=299;mismatches=0;indels=1;unknowns=1
							
AZ30/IA31	AZ30/IA31_c4_66700_26.316	26.316	scaffold_88	"37,602"	"37,884"	99	ID=AZ30/IA31_c4_66700_26.316.path1;Name=AZ30/IA31_c4_66700_26.316;Target=AZ30/IA31_c4_66700_26.316 2 286 +;Gap=M224 I1 M37 I1 M22;coverage=97.9;identity=99.3;matches=282;mismatches=0;indels=2;unknowns=1
							
AZ30/IA32	AZ30/IA32_c4_73990_27.621	27.621	A01	"91,683,592"	"91,683,874"	99	ID=AZ30/IA32_c4_73990_27.621.path1;Name=AZ30/IA32_c4_73990_27.621;Target=AZ30/IA32_c4_73990_27.621 1 285 +;Gap=M222 I1 M48 I1 M13;coverage=94.7;identity=99.3;matches=282;mismatches=0;indels=2;unknowns=1
							
AZ30/IA33	AZ30/IA33_c4_26482_30.14	30.14	A01	"93,023,308"	"93,023,604"	98	ID=AZ30/IA33_c4_26482_30.14.path1;Name=AZ30/IA33_c4_26482_30.14;Target=AZ30/IA33_c4_26482_30.14 1 301 +;Gap=M52 I1 M11 I1 M86 I1 M121 I1 M27;coverage=100.0;identity=98.7;matches=296;mismatches=0;indels=4;unknowns=1
							
AZ30/IA34	AZ30/IA34_c4_10335_35.218	35.218	A01	"17,216,853"	"17,217,149"	98	ID=AZ30/IA34_c4_10335_35.218.path1;Name=AZ30/IA34_c4_10335_35.218;Target=AZ30/IA34_c4_10335_35.218 1 301 +;Gap=M131 I1 M10 I1 M37 I1 M40 I1 M79;coverage=100.0;identity=98.7;matches=296;mismatches=0;indels=4;unknowns=1
							
AZ30/IA35	AZ30/IA35_c4_01365_42.218	42.218	A01	"11,419,465"	"11,419,764"	99	ID=AZ30/IA35_c4_01365_42.218.path1;Name=AZ30/IA35_c4_01365_42.218;Target=AZ30/IA35_c4_01365_42.218 1 301 +;Gap=M138 I1 M162;coverage=100.0;identity=99.7;matches=299;mismatches=0;indels=1;unknowns=1
							
AZ30/IA36	AZ30/IA36_EST1A_32413_01_47.067_Cotton16_32413_01	47.067	D01	"9,924,895"	"9,925,707"	100	ID=AZ30/IA36_EST1A_32413_01_47.067_Cotton16_32413_01.path1;Name=AZ30/IA36_EST1A_32413_01_47.067_Cotton16_32413_01;Target=AZ30/IA36_EST1A_32413_01_47.067_Cotton16_32413_01 9 635 -;Gap=M124 N75 M250 N111 M253;coverage=98.1;identity=100.0;matches=627;mismatches=0;indels=0;unknowns=0
							
AZ30/IA37	AZ30/IA37_c4_127304_53.566	53.566	A01	"5,854,152"	"5,854,450"	98	ID=AZ30/IA37_c4_127304_53.566.path1;Name=AZ30/IA37_c4_127304_53.566;Target=AZ30/IA37_c4_127304_53.566 1 301 +;Gap=M19 I1 M98 I1 M182;coverage=100.0;identity=98.3;matches=294;mismatches=3;indels=2;unknowns=2
AZ30/IA37	AZ30/IA37_c4_127304_53.566	53.566	A03	"91,305,559"	"91,305,856"	98	ID=AZ30/IA37_c4_127304_53.566.path2;Name=AZ30/IA37_c4_127304_53.566;Target=AZ30/IA37_c4_127304_53.566 1 301 -;Gap=M150 I1 M32 I1 M95 I1 M21;coverage=100.0;identity=98.0;matches=294;mismatches=3;indels=3;unknowns=1
							
AZ30/IA38	AZ30/IA38_GS1_37852p566q20_70.109	70.109	A01	"4,271,138"	"4,271,738"	99	ID=AZ30/IA38_GS1_37852p566q20_70.109.path1;Name=AZ30/IA38_GS1_37852p566q20_70.109;Target=AZ30/IA38_GS1_37852p566q20_70.109 2 601 +;Gap=M405 D1 M195;coverage=99.8;identity=99.8;matches=585;mismatches=0;indels=1;unknowns=15
AZ30/IA38	AZ30/IA38_GS1_37852p566q20_70.109	70.109	D01	"2,837,442"	"2,838,042"	99	ID=AZ30/IA38_GS1_37852p566q20_70.109.path2;Name=AZ30/IA38_GS1_37852p566q20_70.109;Target=AZ30/IA38_GS1_37852p566q20_70.109 2 601 +;Gap=M405 D1 M195;coverage=99.8;identity=99.8;matches=585;mismatches=0;indels=1;unknowns=15
							
AZ31/IA31	AZ31/IA31_c4_65202_42.033	42.033	D06	"57,362,695"	"57,362,992"	99	ID=AZ31/IA31_c4_65202_42.033.path1;Name=AZ31/IA31_c4_65202_42.033;Target=AZ31/IA31_c4_65202_42.033 1 301 -;Gap=M147 I1 M12 I1 M109 I1 M30;coverage=100.0;identity=99.0;matches=297;mismatches=0;indels=3;unknowns=1
AZ31/IA31	AZ31/IA31_c4_10294_43.701	43.701	D06	"59,056,448"	"59,056,748"	100	ID=AZ31/IA31_c4_10294_43.701.path1;Name=AZ31/IA31_c4_10294_43.701;Target=AZ31/IA31_c4_10294_43.701 1 301 +;Gap=M301;coverage=100.0;identity=100.0;matches=300;mismatches=0;indels=0;unknowns=1
AZ31/IA31	AZ31/IA31_EST1D_09108_01_52.743_Cotton16_09108_01	52.743	D06	"63,103,230"	"63,104,063"	98	ID=AZ31/IA31_EST1D_09108_01_52.743_Cotton16_09108_01.path1;Name=AZ31/IA31_EST1D_09108_01_52.743_Cotton16_09108_01;Target=AZ31/IA31_EST1D_09108_01_52.743_Cotton16_09108_01 1 835 +;Gap=M805 I1 M29;coverage=100.0;identity=98.6;matches=823;mismatches=11;indels=1;unknowns=0
AZ31/IA31	AZ31/IA31_EST1D_32193_01_61.054_Cotton16_32193_01	61.054	D06	"64,629,885"	"64,632,137"	100	ID=AZ31/IA31_EST1D_32193_01_61.054_Cotton16_32193_01.path1;Name=AZ31/IA31_EST1D_32193_01_61.054_Cotton16_32193_01;Target=AZ31/IA31_EST1D_32193_01_61.054_Cotton16_32193_01 1 948 +;Gap=M515 N639 M102 N666 M331;coverage=100.0;identity=100.0;matches=948;mismatches=0;indels=0;unknowns=0
AZ31/IA31	AZ31/IA31_ck_15073_62.356	62.356	D06	"64,706,607"	"64,706,897"	96	ID=AZ31/IA31_ck_15073_62.356.path1;Name=AZ31/IA31_ck_15073_62.356;Target=AZ31/IA31_ck_15073_62.356 1 301 +;Gap=M51 I1 M155 I1 M6 I7 M18 I1 M61;coverage=100.0;identity=96.7;matches=290;mismatches=0;indels=10;unknowns=1
							
AZ32/IA30	AZ32/IA30_GS1D_35377p470q22_0	0	A10	"106,610,834"	"106,612,558"	100	ID=AZ32/IA30_GS1D_35377p470q22_0.path1;Name=AZ32/IA30_GS1D_35377p470q22_0;Target=AZ32/IA30_GS1D_35377p470q22_0 2 559 -;Gap=M45 N105 M40 N781 M364 N281 M109;coverage=95.7;identity=100.0;matches=548;mismatches=0;indels=0;unknowns=10
AZ32/IA30	AZ32/IA30_GS1D_35377p470q22_0	0	D10	"62,550,932"	"62,552,661"	97	ID=AZ32/IA30_GS1D_35377p470q22_0.path2;Name=AZ32/IA30_GS1D_35377p470q22_0;Target=AZ32/IA30_GS1D_35377p470q22_0 2 559 -;Gap=M45 N106 M40 N786 M364 N280 M109;coverage=95.7;identity=99.5;matches=545;mismatches=3;indels=0;unknowns=10
AZ32/IA30	AZ32/IA30_c4_35467_10.048	10.048	D10	"60,976,147"	"60,976,423"	99	ID=AZ32/IA30_c4_35467_10.048.path1;Name=AZ32/IA30_c4_35467_10.048;Target=AZ32/IA30_c4_35467_10.048 1 278 -;Gap=M36 I1 M241;coverage=100.0;identity=99.6;matches=273;mismatches=0;indels=1;unknowns=4
AZ32/IA30	AZ32/IA30_c4_103648_19.557	19.557	D10	"57,823,475"	"57,823,754"	98	ID=AZ32/IA30_c4_103648_19.557.path1;Name=AZ32/IA30_c4_103648_19.557;Target=AZ32/IA30_c4_103648_19.557 1 283 +;Gap=M138 I1 M19 I1 M67 I1 M56;coverage=100.0;identity=98.6;matches=276;mismatches=1;indels=3;unknowns=3
AZ32/IA30	AZ32/IA30_ck_01124_26.397	26.397	D10	"56,943,517"	"56,943,813"	98	ID=AZ32/IA30_ck_01124_26.397.path1;Name=AZ32/IA30_ck_01124_26.397;Target=AZ32/IA30_ck_01124_26.397 1 301 +;Gap=M21 I1 M71 I1 M6 I1 M10 I1 M189;coverage=100.0;identity=98.7;matches=295;mismatches=0;indels=4;unknowns=2
AZ32/IA30	AZ32/IA30_c4_47698_29.457	29.457	D10	"47,388,641"	"47,388,917"	98	ID=AZ32/IA30_c4_47698_29.457.path1;Name=AZ32/IA30_c4_47698_29.457;Target=AZ32/IA30_c4_47698_29.457 1 280 -;Gap=M153 I2 M37 I1 M87;coverage=93.0;identity=98.6;matches=275;mismatches=1;indels=3;unknowns=1
AZ32/IA30	AZ32/IA30_c4_38839_30.804	30.804	D10	"22,991,955"	"22,992,227"	99	ID=AZ32/IA30_c4_38839_30.804.path1;Name=AZ32/IA30_c4_38839_30.804;Target=AZ32/IA30_c4_38839_30.804 1 274 -;Gap=M34 I1 M239;coverage=100.0;identity=99.6;matches=271;mismatches=0;indels=1;unknowns=2
AZ32/IA30	AZ32/IA30_c4_06280_32.48	32.48	D10	"25,433,293"	"25,433,593"	100	ID=AZ32/IA30_c4_06280_32.48.path1;Name=AZ32/IA30_c4_06280_32.48;Target=AZ32/IA30_c4_06280_32.48 1 301 +;Gap=M301;coverage=100.0;identity=100.0;matches=300;mismatches=0;indels=0;unknowns=1
AZ32/IA30	AZ32/IA30_c4_06280_32.48	32.48	A10	"69,977,018"	"69,977,318"	98	ID=AZ32/IA30_c4_06280_32.48.path2;Name=AZ32/IA30_c4_06280_32.48;Target=AZ32/IA30_c4_06280_32.48 1 301 -;Gap=M301;coverage=100.0;identity=98.7;matches=296;mismatches=4;indels=0;unknowns=1
AZ32/IA30	AZ32/IA30_c4_68073_35.965	35.965	D10	"13,976,894"	"13,977,194"	100	ID=AZ32/IA30_c4_68073_35.965.path1;Name=AZ32/IA30_c4_68073_35.965;Target=AZ32/IA30_c4_68073_35.965 1 301 +;Gap=M301;coverage=100.0;identity=100.0;matches=299;mismatches=0;indels=0;unknowns=2
AZ32/IA30	AZ32/IA30_ck_07710_38.698	38.698	D10	"22,459,096"	"22,459,396"	100	ID=AZ32/IA30_ck_07710_38.698.path1;Name=AZ32/IA30_ck_07710_38.698;Target=AZ32/IA30_ck_07710_38.698 1 301 -;Gap=M301;coverage=100.0;identity=100.0;matches=300;mismatches=0;indels=0;unknowns=1
AZ32/IA30	AZ32/IA30_GS1_11360p399q15_38.91	38.91	D10	"21,883,853"	"21,885,317"	100	ID=AZ32/IA30_GS1_11360p399q15_38.91.path1;Name=AZ32/IA30_GS1_11360p399q15_38.91;Target=AZ32/IA30_GS1_11360p399q15_38.91 1 601 -;Gap=M82 N254 M105 N287 M129 N119 M104 N112 M91 N92 M90;coverage=100.0;identity=100.0;matches=591;mismatches=0;indels=0;unknowns=10
AZ32/IA30	AZ32/IA30_GS1_11360p399q15_38.91	38.91	A10	"75,431,806"	"75,433,294"	100	ID=AZ32/IA30_GS1_11360p399q15_38.91.path2;Name=AZ32/IA30_GS1_11360p399q15_38.91;Target=AZ32/IA30_GS1_11360p399q15_38.91 1 601 -;Gap=M90 N92 M91 N113 M104 N119 M129 N308 M105 N256 M82;coverage=100.0;identity=100.0;matches=591;mismatches=0;indels=0;unknowns=10
AZ32/IA30	AZ32/IA30_ck_51389_40.744	40.744	D10	"37,165,699"	"37,165,999"	99	ID=AZ32/IA30_ck_51389_40.744.path1;Name=AZ32/IA30_ck_51389_40.744;Target=AZ32/IA30_ck_51389_40.744 1 301 -;Gap=M301;coverage=100.0;identity=99.0;matches=297;mismatches=3;indels=0;unknowns=1
AZ32/IA30	AZ32/IA30_c4_54688_43.423	43.423	D10	"41,254,122"	"41,254,415"	98	ID=AZ32/IA30_c4_54688_43.423.path1;Name=AZ32/IA30_c4_54688_43.423;Target=AZ32/IA30_c4_54688_43.423 3 301 -;Gap=M38 I1 M14 I1 M120 I1 M6 I1 M54 I1 M62;coverage=99.3;identity=98.3;matches=293;mismatches=0;indels=5;unknowns=1
							
AZ33/IA32	AZ33/IA32_c4_132881_0	0	A04	"807,278"	"807,576"	99	ID=AZ33/IA32_c4_132881_0.path1;Name=AZ33/IA32_c4_132881_0;Target=AZ33/IA32_c4_132881_0 1 301 -;Gap=M152 I1 M116 I1 M31;coverage=100.0;identity=99.3;matches=298;mismatches=0;indels=2;unknowns=1
AZ33/IA32	AZ33/IA32_GS2A_52376p385q16_24.3	24.3	A04	"4,800,624"	"4,801,225"	99	ID=AZ33/IA32_GS2A_52376p385q16_24.3.path1;Name=AZ33/IA32_GS2A_52376p385q16_24.3;Target=AZ33/IA32_GS2A_52376p385q16_24.3 1 601 +;Gap=M475 D1 M126;coverage=100.0;identity=99.8;matches=590;mismatches=0;indels=1;unknowns=11
AZ33/IA32	AZ33/IA32_c2_14224_40.059	40.059	A04	"72,453,289"	"72,453,579"	100	ID=AZ33/IA32_c2_14224_40.059.path1;Name=AZ33/IA32_c2_14224_40.059;Target=AZ33/IA32_c2_14224_40.059 1 291 +;Gap=M291;coverage=100.0;identity=100.0;matches=290;mismatches=0;indels=0;unknowns=1
AZ33/IA32	AZ33/IA32_GS2A_30957p652q17_44.957	44.957	A04	"18,621,833"	"18,622,629"	100	ID=AZ33/IA32_GS2A_30957p652q17_44.957.path1;Name=AZ33/IA32_GS2A_30957p652q17_44.957;Target=AZ33/IA32_GS2A_30957p652q17_44.957 1 601 -;Gap=M98 N100 M80 N96 M423;coverage=100.0;identity=100.0;matches=593;mismatches=0;indels=0;unknowns=8
AZ33/IA32	AZ33/IA32_c2_03553_46.02	46.02	A04	"17,716,144"	"17,716,443"	99	ID=AZ33/IA32_c2_03553_46.02.path1;Name=AZ33/IA32_c2_03553_46.02;Target=AZ33/IA32_c2_03553_46.02 1 301 +;Gap=M239 I1 M61;coverage=100.0;identity=99.7;matches=299;mismatches=0;indels=1;unknowns=1
AZ33/IA32	AZ33/IA32_c4_06113_51.352	51.352	A04	"48,679,431"	"48,679,730"	99	ID=AZ33/IA32_c4_06113_51.352.path1;Name=AZ33/IA32_c4_06113_51.352;Target=AZ33/IA32_c4_06113_51.352 1 301 +;Gap=M203 I1 M97;coverage=100.0;identity=99.7;matches=299;mismatches=0;indels=1;unknowns=1
AZ33/IA32	AZ33/IA32_c4_28198_51.856	51.856	A04	"40,696,893"	"40,697,189"	97	ID=AZ33/IA32_c4_28198_51.856.path1;Name=AZ33/IA32_c4_28198_51.856;Target=AZ33/IA32_c4_28198_51.856 1 301 -;Gap=M38 I2 M132 I1 M5 I1 M122;coverage=100.0;identity=97.7;matches=292;mismatches=3;indels=4;unknowns=2
AZ33/IA32	AZ33/IA32_c4_57783_54.53	54.53	A04	"16,201,244"	"16,201,543"	99	ID=AZ33/IA32_c4_57783_54.53.path1;Name=AZ33/IA32_c4_57783_54.53;Target=AZ33/IA32_c4_57783_54.53 1 301 -;Gap=M174 I1 M126;coverage=100.0;identity=99.7;matches=299;mismatches=0;indels=1;unknowns=1
AZ33/IA32	AZ33/IA32_c4_120767_60.69	60.69	A04	"75,497,922"	"75,498,219"	98	ID=AZ33/IA32_c4_120767_60.69.path1;Name=AZ33/IA32_c4_120767_60.69;Target=AZ33/IA32_c4_120767_60.69 1 301 -;Gap=M42 I1 M210 I2 M46;coverage=100.0;identity=98.7;matches=294;mismatches=1;indels=3;unknowns=3
							
AZ34/IA35	AZ34/IA35_c4_09008_0	0	D13	"1,182,162"	"1,182,460"	99	ID=AZ34/IA35_c4_09008_0.path1;Name=AZ34/IA35_c4_09008_0;Target=AZ34/IA35_c4_09008_0 1 301 +;Gap=M122 I1 M8 I1 M169;coverage=100.0;identity=99.3;matches=298;mismatches=0;indels=2;unknowns=1
							
AZ4/IA37	AZ4/IA37_c4_41113_0	0	D12	"61,838,133"	"61,838,430"	98	ID=AZ4/IA37_c4_41113_0.path1;Name=AZ4/IA37_c4_41113_0;Target=AZ4/IA37_c4_41113_0 1 301 +;Gap=M127 I1 M45 I1 M14 I1 M112;coverage=100.0;identity=98.3;matches=295;mismatches=2;indels=3;unknowns=1
AZ4/IA37	AZ4/IA37_GS2A_7310p1793q4A_10.067	10.067	A12	"101,355,435"	"101,356,020"	97	ID=AZ4/IA37_GS2A_7310p1793q4A_10.067.path1;Name=AZ4/IA37_GS2A_7310p1793q4A_10.067;Target=AZ4/IA37_GS2A_7310p1793q4A_10.067 1 503 +;Gap=M63 D3 M208 N80 M232;coverage=100.0;identity=98.4;matches=492;mismatches=5;indels=3;unknowns=6
							
AZ5/IA6	AZ5/IA6_GS2A_37928p339q7_0	0	D06	"67,586,763"	"67,588,105"	100	ID=AZ5/IA6_GS2A_37928p339q7_0.path1;Name=AZ5/IA6_GS2A_37928p339q7_0;Target=AZ5/IA6_GS2A_37928p339q7_0 2 601 -;Gap=M45 N102 M136 N641 M419;coverage=99.8;identity=100.0;matches=576;mismatches=0;indels=0;unknowns=24
AZ5/IA6	AZ5/IA6_GS2A_37928p339q7_0	0	A06	"120,553,658"	"120,554,747"	100	ID=AZ5/IA6_GS2A_37928p339q7_0.path2;Name=AZ5/IA6_GS2A_37928p339q7_0;Target=AZ5/IA6_GS2A_37928p339q7_0 2 601 -;Gap=M45 N102 M136 N387 M262 D1 M157;coverage=99.8;identity=99.8;matches=576;mismatches=0;indels=1;unknowns=24
AZ5/IA6	AZ5/IA6_c2_17305_5.368	5.368	A06	"121,378,180"	"121,378,477"	99	ID=AZ5/IA6_c2_17305_5.368.path1;Name=AZ5/IA6_c2_17305_5.368;Target=AZ5/IA6_c2_17305_5.368 1 301 -;Gap=M99 I1 M70 I1 M65 I1 M64;coverage=100.0;identity=99.0;matches=297;mismatches=0;indels=3;unknowns=1
AZ5/IA6	AZ5/IA6_GS2D_39816p508q23_11.702	11.702	A06	"120,457,031"	"120,459,576"	100	ID=AZ5/IA6_GS2D_39816p508q23_11.702.path1;Name=AZ5/IA6_GS2D_39816p508q23_11.702;Target=AZ5/IA6_GS2D_39816p508q23_11.702 4 601 -;Gap=M34 N705 M160 N646 M148 N92 M78 N421 M85 N84 M93;coverage=99.5;identity=100.0;matches=583;mismatches=0;indels=0;unknowns=15
AZ5/IA6	AZ5/IA6_GS2D_39816p508q23_11.702	11.702	D06	"67,486,902"	"67,489,454"	100	ID=AZ5/IA6_GS2D_39816p508q23_11.702.path2;Name=AZ5/IA6_GS2D_39816p508q23_11.702;Target=AZ5/IA6_GS2D_39816p508q23_11.702 4 601 -;Gap=M34 N704 M160 N650 M148 N92 M78 N425 M85 N84 M93;coverage=99.5;identity=100.0;matches=583;mismatches=0;indels=0;unknowns=15
AZ5/IA6	AZ5/IA6_EST1A_46071_01_40.258_Cotton16_46071_01	40.258	D06	"64,191,155"	"64,191,653"	100	ID=AZ5/IA6_EST1A_46071_01_40.258_Cotton16_46071_01.path1;Name=AZ5/IA6_EST1A_46071_01_40.258_Cotton16_46071_01;Target=AZ5/IA6_EST1A_46071_01_40.258_Cotton16_46071_01 1 499 +;Gap=M499;coverage=97.8;identity=100.0;matches=499;mismatches=0;indels=0;unknowns=0
AZ5/IA6	AZ5/IA6_c4_09782_44.84	44.84	A06	"115,638,266"	"115,638,566"	100	ID=AZ5/IA6_c4_09782_44.84.path1;Name=AZ5/IA6_c4_09782_44.84;Target=AZ5/IA6_c4_09782_44.84 1 301 +;Gap=M301;coverage=100.0;identity=100.0;matches=300;mismatches=0;indels=0;unknowns=1
AZ5/IA6	AZ5/IA6_c4_57424_46.431	46.431	A06	"115,444,817"	"115,445,116"	100	ID=AZ5/IA6_c4_57424_46.431.path1;Name=AZ5/IA6_c4_57424_46.431;Target=AZ5/IA6_c4_57424_46.431 2 301 +;Gap=M300;coverage=99.7;identity=100.0;matches=299;mismatches=0;indels=0;unknowns=1
AZ5/IA6	AZ5/IA6_c2_56561_54.203	54.203	A06	"100,611,378"	"100,611,679"	99	ID=AZ5/IA6_c2_56561_54.203.path1;Name=AZ5/IA6_c2_56561_54.203;Target=AZ5/IA6_c2_56561_54.203 1 301 +;Gap=M51 D1 M250;coverage=100.0;identity=99.0;matches=298;mismatches=2;indels=1;unknowns=1
AZ5/IA6	AZ5/IA6_c4_16762_58.511	58.511	A06	"103,545,557"	"103,545,856"	99	ID=AZ5/IA6_c4_16762_58.511.path1;Name=AZ5/IA6_c4_16762_58.511;Target=AZ5/IA6_c4_16762_58.511 1 301 +;Gap=M176 I1 M124;coverage=100.0;identity=99.7;matches=299;mismatches=0;indels=1;unknowns=1
AZ5/IA6	AZ5/IA6_c4_07635_58.762	58.762	A06	"96,619,390"	"96,619,690"	100	ID=AZ5/IA6_c4_07635_58.762.path1;Name=AZ5/IA6_c4_07635_58.762;Target=AZ5/IA6_c4_07635_58.762 1 301 +;Gap=M301;coverage=100.0;identity=100.0;matches=299;mismatches=0;indels=0;unknowns=2
AZ5/IA6	AZ5/IA6_c4_14575_60.126	60.126	A06	"42,832,727"	"42,833,027"	100	ID=AZ5/IA6_c4_14575_60.126.path1;Name=AZ5/IA6_c4_14575_60.126;Target=AZ5/IA6_c4_14575_60.126 1 301 -;Gap=M301;coverage=100.0;identity=100.0;matches=300;mismatches=0;indels=0;unknowns=1
AZ5/IA6	AZ5/IA6_c4_48216_70.407	70.407	A06	"15,303,816"	"15,304,115"	99	ID=AZ5/IA6_c4_48216_70.407.path1;Name=AZ5/IA6_c4_48216_70.407;Target=AZ5/IA6_c4_48216_70.407 1 301 +;Gap=M63 I1 M237;coverage=100.0;identity=99.7;matches=299;mismatches=0;indels=1;unknowns=1
AZ5/IA6	AZ5/IA6_c3_86518_74.938	74.938	A06	"15,265,044"	"15,265,344"	100	ID=AZ5/IA6_c3_86518_74.938.path1;Name=AZ5/IA6_c3_86518_74.938;Target=AZ5/IA6_c3_86518_74.938 1 301 -;Gap=M301;coverage=100.0;identity=100.0;matches=300;mismatches=0;indels=0;unknowns=1
AZ5/IA6	AZ5/IA6_c2_22447_75.074	75.074	A06	"13,973,378"	"13,973,675"	98	ID=AZ5/IA6_c2_22447_75.074.path1;Name=AZ5/IA6_c2_22447_75.074;Target=AZ5/IA6_c2_22447_75.074 1 301 -;Gap=M54 I2 M181 I1 M63;coverage=100.0;identity=99.0;matches=295;mismatches=0;indels=3;unknowns=3
AZ5/IA6	AZ5/IA6_GS1A_19003p436q20_76.134	76.134	A06	"11,844,977"	"11,846,153"	100	ID=AZ5/IA6_GS1A_19003p436q20_76.134.path1;Name=AZ5/IA6_GS1A_19003p436q20_76.134;Target=AZ5/IA6_GS1A_19003p436q20_76.134 2 601 -;Gap=M164 N449 M249 N128 M187;coverage=99.8;identity=100.0;matches=581;mismatches=0;indels=0;unknowns=19
AZ5/IA6	AZ5/IA6_GS1A_14865p560q19_77.798	77.798	A09	"67,905,248"	"67,905,329"	100	ID=AZ5/IA6_GS1A_14865p560q19_77.798.path1;Name=AZ5/IA6_GS1A_14865p560q19_77.798;Target=AZ5/IA6_GS1A_14865p560q19_77.798 1 82 +;Gap=M82;coverage=13.6;identity=100.0;matches=81;mismatches=0;indels=0;unknowns=1
AZ5/IA6	AZ5/IA6_GS1A_14865p560q19_77.798	77.798	A06	"17,155,477"	"17,157,271"	100	ID=AZ5/IA6_GS1A_14865p560q19_77.798.path2;Name=AZ5/IA6_GS1A_14865p560q19_77.798;Target=AZ5/IA6_GS1A_14865p560q19_77.798 83 601 +;Gap=M346 N1276 M173;coverage=86.4;identity=100.0;matches=512;mismatches=0;indels=0;unknowns=7
							
AZ6/IA16	AZ6/IA16_c2_48932_0	0	A05	"93,492,954"	"93,493,253"	99	ID=AZ6/IA16_c2_48932_0.path1;Name=AZ6/IA16_c2_48932_0;Target=AZ6/IA16_c2_48932_0 1 301 +;Gap=M101 I1 M199;coverage=100.0;identity=99.7;matches=299;mismatches=0;indels=1;unknowns=1
AZ6/IA16	AZ6/IA16_c3_40633_0.436	0.436	A05	"93,933,072"	"93,933,371"	99	ID=AZ6/IA16_c3_40633_0.436.path1;Name=AZ6/IA16_c3_40633_0.436;Target=AZ6/IA16_c3_40633_0.436 1 301 +;Gap=M6 I1 M294;coverage=100.0;identity=99.7;matches=299;mismatches=0;indels=1;unknowns=1
AZ6/IA16	AZ6/IA16_GS2A_48587p409q3_7.027	7.027	A05	"32,455,072"	"32,455,838"	100	ID=AZ6/IA16_GS2A_48587p409q3_7.027.path1;Name=AZ6/IA16_GS2A_48587p409q3_7.027;Target=AZ6/IA16_GS2A_48587p409q3_7.027 1 601 -;Gap=M66 N80 M102 N86 M433;coverage=100.0;identity=100.0;matches=580;mismatches=0;indels=0;unknowns=21
AZ6/IA16	AZ6/IA16_GS2A_48587p409q3_7.027	7.027	D05	"28,331,149"	"28,331,918"	100	ID=AZ6/IA16_GS2A_48587p409q3_7.027.path2;Name=AZ6/IA16_GS2A_48587p409q3_7.027;Target=AZ6/IA16_GS2A_48587p409q3_7.027 1 601 -;Gap=M66 N82 M102 N87 M433;coverage=100.0;identity=99.8;matches=579;mismatches=1;indels=0;unknowns=21
